Gene	n.vars	mean.s	fdr	Tissue
GPR171	5	6.3202134998846	0.00538041002277904	T cell
GPS2	12	4.22359957132874	0.0102517361111111	T cell
GSE1	152	1.99327793062669	0.0472571844307021	T cell
GSTA3	10	2.66666577237902	0.0102517361111111	T cell
GTF2H1	80	2.61013911482014	0.0358150113722517	T cell
GTF3C6	28	2.62713501468135	0.0358150113722517	T cell
GUSB	26	3.25548404628898	0.0191876523151909	T cell
H1FX	3	8.92859477218326	0.00538041002277904	T cell
H2AFZ	14	5.17364455400406	0.0102517361111111	T cell
HARS1	34	2.87672109070932	0.0277991369164378	T cell
HCLS1	44	2.84251978748893	0.043515106853353	T cell
HDAC8	19	2.03443075367127	0.0396308724832215	T cell
HECA	106	2.50907235045737	0.0358150113722517	T cell
HELZ	136	2.36964298838033	0.0235728542914172	T cell
HHEX	14	3.12170992411313	0.0277991369164378	T cell
HIST1H2BO	7	4.41744088542357	0.00538041002277904	T cell
HMBOX1	294	1.88369814338689	0.0472571844307021	T cell
HNRNPA2B1	8	4.46587276589605	0.0235728542914172	T cell
HNRNPH1	52	3.14758116100693	0.00538041002277904	T cell
HOOK1	116	2.90650581129766	0.00538041002277904	T cell
HP1BP3	46	2.41616587334689	0.0148056832427915	T cell
HS3ST3A1	11	2.62702836515333	0.0148056832427915	T cell
HSPA4	54	3.35410689272419	0.00538041002277904	T cell
HTATIP2	3	5.18020165155646	0.0358150113722517	T cell
HTR7	24	1.76956180200561	0.0148056832427915	T cell
HTRA1	109	2.39033958076249	0.0102517361111111	T cell
ICOS	41	3.26277917246434	0.0102517361111111	T cell
ID2	2	6.74639570854515	0.0396308724832215	T cell
IFT20	6	5.28767012862482	0.0148056832427915	T cell
IL18RAP	3	6.10879202151987	0.0191876523151909	T cell
ING3	2	11.9778592086873	0.0191876523151909	T cell
INO80	4	6.63492487833874	0.0235728542914172	T cell
INVS	119	1.31937365619201	0.0396308724832215	T cell
IRF1	17	3.74566010459144	0.0235728542914172	T cell
ITFG1	159	1.41435478550597	0.0235728542914172	T cell
ITGA1	32	1.02934209805572	0.0191876523151909	T cell
JAKMIP1	182	1.78438329192272	0.0191876523151909	T cell
JMY	4	8.76255228625223	0.0102517361111111	T cell
JUND	2	10.2222515741864	0.00538041002277904	T cell
KANK4	47	2.6374605544478	0.0102517361111111	T cell
KIAA1147	45	2.50604477545484	0.043515106853353	T cell
KICS2	35	3.37391878448802	0.0235728542914172	T cell
KIFC1	17	4.44162649517585	0.00538041002277904	T cell
KLHDC4	2	11.6844379383157	0.0148056832427915	T cell
KLHL11	16	3.88454804145983	0.0319065997684292	T cell
KLHL15	155	2.44857192959909	0.0148056832427915	T cell
KLHL36	59	2.50435737615644	0.0191876523151909	T cell
KMT5B	126	2.41735460944978	0.0102517361111111	T cell
KSR1	7	6.02928227418727	0.00538041002277904	T cell
LARS	102	2.42327943095603	0.00538041002277904	T cell
LEPROT	25	3.5411799599111	0.0148056832427915	T cell
LETM1	155	2.1064280204025	0.00538041002277904	T cell
LIPA	30	2.3121747642819	0.0396308724832215	T cell
LIPH	16	1.79013596915715	0.0472571844307021	T cell
LITAF	51	2.1283884364187	0.0319065997684292	T cell
LOC100857714	34	3.97626880050245	0.0102517361111111	T cell
LOC100858172	20	3.86522269559223	0.00538041002277904	T cell
LOC100858809	5	4.53697089979084	0.0472571844307021	T cell
LOC100858973	6	6.37340354580237	0.00538041002277904	T cell
LOC100859161	70	2.17897747687908	0.0235728542914172	T cell
LOC100859276	50	2.62463589049169	0.043515106853353	T cell
LOC101748814	81	1.72917521246546	0.00538041002277904	T cell
LOC101748987	17	3.35344582112125	0.0148056832427915	T cell
LOC101749104	193	1.90780230583624	0.0472571844307021	T cell
LOC101749146	187	2.06218855115588	0.00538041002277904	T cell
LOC101749352	132	1.42083120527034	0.0472571844307021	T cell
LOC101749377	10	5.10610170246419	0.0148056832427915	T cell
LOC101749423	60	2.65658730494682	0.00538041002277904	T cell
LOC101749506	28	3.03681272122316	0.0148056832427915	T cell
LOC101749699	12	2.34607401465855	0.0191876523151909	T cell
LOC101750114	18	2.75250320237674	0.0319065997684292	T cell
LOC101752184	47	2.40358365477914	0.0191876523151909	T cell
LOC107049264	8	3.49200847928368	0.0277991369164378	T cell
LOC107049836	4	6.91189493181707	0.0148056832427915	T cell
LOC107049895	9	5.17014939600096	0.00538041002277904	T cell
LOC107050390	6	6.4950194199932	0.0102517361111111	T cell
LOC107051274	8	2.69589169086558	0.0358150113722517	T cell
LOC107051614	111	2.57608885205409	0.0191876523151909	T cell
LOC107051836	3	7.01997743209864	0.0319065997684292	T cell
LOC107052628	12	3.6574084125889	0.00538041002277904	T cell
LOC107052688	24	4.08559400726668	0.00538041002277904	T cell
LOC107052876	8	7.16728175719829	0.00538041002277904	T cell
LOC107053028	12	2.47002762439868	0.0319065997684292	T cell
LOC107053233	9	5.63439362023555	0.0102517361111111	T cell
LOC107053298	32	2.4224193901072	0.0358150113722517	T cell
LOC107053396	19	2.9242095954052	0.0396308724832215	T cell
LOC107053397	14	2.69547483175154	0.0277991369164378	T cell
LOC107053406	14	4.11347404338254	0.0148056832427915	T cell
LOC107053548	35	3.15320834470332	0.00538041002277904	T cell
LOC107054070	3	9.26210489005616	0.00538041002277904	T cell
LOC107054283	93	2.11901842931808	0.0319065997684292	T cell
LOC107054947	4	5.86804711483863	0.0277991369164378	T cell
LOC107055489	26	3.98869151111971	0.00538041002277904	T cell
LOC107055678	10	3.67188025288236	0.0102517361111111	T cell
LOC107056693	51	2.7220436395011	0.0148056832427915	T cell
LOC112529969	8	5.01338562382463	0.0277991369164378	T cell
LOC112530139	7	6.44196846656802	0.00538041002277904	T cell
LOC112530332	2	12.6338823783515	0.0102517361111111	T cell
LOC112530390	23	2.04614584593262	0.0396308724832215	T cell
LOC112530431	11	3.06090944938237	0.0191876523151909	T cell
LOC112531100	18	3.12683494436118	0.00538041002277904	T cell
LOC112531135	9	2.67042744107559	0.0102517361111111	T cell
LOC112531508	8	3.95520783239567	0.0396308724832215	T cell
LOC112531572	13	2.8105397928691	0.00538041002277904	T cell
LOC112531591	12	1.99080695541784	0.0191876523151909	T cell
LOC112531733	3	5.46134240210228	0.043515106853353	T cell
LOC112532081	8	4.34047618172762	0.0358150113722517	T cell
LOC112532326	34	3.08719971269373	0.0277991369164378	T cell
LOC112532336	21	3.3428833814916	0.0148056832427915	T cell
LOC112532416	71	2.72956980967437	0.0191876523151909	T cell
LOC112532482	44	2.05869805706021	0.0102517361111111	T cell
LOC112532562	17	3.74470091983812	0.0235728542914172	T cell
LOC112532765	88	2.83978892103199	0.00538041002277904	T cell
LOC112532917	15	3.23722401208954	0.0358150113722517	T cell
LOC112533001	56	2.36363225514333	0.0235728542914172	T cell
LOC121106444	4	6.3008084896831	0.0235728542914172	T cell
LOC121106500	6	4.2084138740583	0.00538041002277904	T cell
LOC121106511	8	3.61896315191088	0.0191876523151909	T cell
LOC121106693	16	3.82130395561976	0.00538041002277904	T cell
LOC121106721	43	3.51018517178794	0.00538041002277904	T cell
LOC121106829	6	3.55538840593209	0.00538041002277904	T cell
LOC121106891	113	2.39537752887689	0.0472571844307021	T cell
LOC121106934	20	3.87744678985459	0.0191876523151909	T cell
LOC121107190	2	8.15959463018016	0.0191876523151909	T cell
LOC121107192	14	3.81352103501378	0.0358150113722517	T cell
LOC121107301	24	3.91864723579714	0.00538041002277904	T cell
LOC121107353	11	2.71524043027387	0.0358150113722517	T cell
LOC121107465	12	2.22153522263935	0.0358150113722517	T cell
LOC121107500	10	4.15237725802516	0.0235728542914172	T cell
LOC121107542	6	4.69758083177488	0.0102517361111111	T cell
LOC121107627	20	4.02916093091829	0.0148056832427915	T cell
LOC121107667	10	2.19561429741682	0.0102517361111111	T cell
LOC121107742	67	2.78087086256715	0.0277991369164378	T cell
LOC121107760	8	3.27192276847103	0.0358150113722517	T cell
LOC121107850	14	1.92662359305505	0.00538041002277904	T cell
LOC121108127	15	3.26401418710773	0.043515106853353	T cell
LOC121108143	21	3.20190718883354	0.0102517361111111	T cell
LOC121108185	11	3.59259752831117	0.0148056832427915	T cell
LOC121108214	6	6.0086264886039	0.0102517361111111	T cell
LOC121108229	29	2.15344154019341	0.0235728542914172	T cell
LOC121108243	11	4.34031313861272	0.00538041002277904	T cell
LOC121108491	13	1.98701135079501	0.0358150113722517	T cell
LOC121108711	2	13.569058094976	0.00538041002277904	T cell
LOC121108819	2	8.48625732454773	0.0472571844307021	T cell
LOC121108878	6	3.060047033487	0.0396308724832215	T cell
LOC121108973	9	3.61835330412175	0.0235728542914172	T cell
LOC121108986	6	3.26970447152626	0.0102517361111111	T cell
LOC121109131	34	3.47537569973188	0.00538041002277904	T cell
LOC121109410	3	8.26319632069694	0.0191876523151909	T cell
LOC121109510	16	3.64926403471375	0.0191876523151909	T cell
LOC121109545	17	3.89791781431285	0.0148056832427915	T cell
LOC121109616	12	3.45967662825496	0.0319065997684292	T cell
LOC121109961	47	3.2218351812007	0.00538041002277904	T cell
LOC121110148	36	2.57182676126149	0.00538041002277904	T cell
LOC121110250	32	3.5598365672581	0.00538041002277904	T cell
LOC121110362	2	7.66332957271242	0.0148056832427915	T cell
LOC121110417	2	6.67645762561118	0.0358150113722517	T cell
LOC121110442	65	2.7699168594876	0.0102517361111111	T cell
LOC121110473	57	2.99511875166143	0.00538041002277904	T cell
LOC121110474	15	4.41120134486098	0.0148056832427915	T cell
LOC121110609	14	2.88448775789353	0.0319065997684292	T cell
LOC121110665	15	3.66143737012287	0.0396308724832215	T cell
LOC121110726	27	3.18690062867039	0.0148056832427915	T cell
LOC121110774	14	3.75575021459377	0.0358150113722517	T cell
LOC121110778	23	2.99327122557878	0.0148056832427915	T cell
LOC121110987	64	3.04045794386626	0.00538041002277904	T cell
LOC121111036	34	2.56363930488806	0.0319065997684292	T cell
LOC121111265	36	3.40641977844526	0.0148056832427915	T cell
LOC121111421	52	2.71142768365308	0.0358150113722517	T cell
LOC121111468	26	3.37965116641042	0.0148056832427915	T cell
LOC121111474	36	3.09885780557389	0.0277991369164378	T cell
LOC121111653	21	3.98414470632874	0.00538041002277904	T cell
LOC121111953	11	5.02280577133335	0.00538041002277904	T cell
LOC121113235	11	4.51967057059003	0.00538041002277904	T cell
LOC121113331	14	3.56826534611079	0.00538041002277904	T cell
LOC121113492	76	1.67617803038077	0.0319065997684292	T cell
LOC395551	2	9.99795576154839	0.00538041002277904	T cell
LOC420480	24	2.42335250311504	0.0472571844307021	T cell
LOC420992	2	10.5307676547827	0.00538041002277904	T cell
LOC422075	19	3.86111279142718	0.0102517361111111	T cell
LOC422177	9	4.38075999771843	0.0396308724832215	T cell
LOC423499	53	3.17020092696283	0.0102517361111111	T cell
LOC424014	3	10.4430807836223	0.00538041002277904	T cell
LOC426615	18	2.70319095652932	0.0191876523151909	T cell
LOC431003	10	3.56238144485972	0.00538041002277904	T cell
LOC769444	39	2.18190452922983	0.0277991369164378	T cell
LOC770165	39	2.5355978953739	0.00538041002277904	T cell
LOC770392	3	7.61083197162291	0.0102517361111111	T cell
LPAR6	8	4.09831296555471	0.0148056832427915	T cell
LRIF1	38	2.82761240706458	0.0277991369164378	T cell
LRRC31	39	2.55777309526684	0.0396308724832215	T cell
LSM14A	35	3.63157650530974	0.00538041002277904	T cell
LSMEM1	27	2.47883681458508	0.00538041002277904	T cell
LYRM1	71	2.78581070034175	0.00538041002277904	T cell
MAD1L1	770	1.88352893853608	0.00538041002277904	T cell
MAFB	3	7.95591444352739	0.0191876523151909	T cell
MAMLD1	204	2.42903734014883	0.0472571844307021	T cell
MAN1C1	182	2.32112620613005	0.00538041002277904	T cell
MAP1LC3A	68	2.5924180252142	0.0396308724832215	T cell
MAP3K14	57	2.33657043266833	0.0102517361111111	T cell
MAP9	32	2.83180016171172	0.0472571844307021	T cell
MAPK8	94	2.31648350628625	0.0358150113722517	T cell
MAPK9	108	2.63571044024405	0.0235728542914172	T cell
MAPT	3	6.77574482323092	0.0277991369164378	T cell
MCM3AP	2	10.3632996367888	0.0191876523151909	T cell
MCM8	44	2.3878139138482	0.0148056832427915	T cell
MCMBP	69	2.57221165173546	0.0319065997684292	T cell
MCMDC2	45	1.96819372619232	0.0191876523151909	T cell
MEAF6	24	3.2787422585911	0.043515106853353	T cell
MED12L	48	1.89852815204813	0.00538041002277904	T cell
MED22	28	3.16690210022793	0.0102517361111111	T cell
MEF2D	120	2.05488041787988	0.0396308724832215	T cell
METTL16	44	2.27879909323062	0.0191876523151909	T cell
MFSD1	52	2.83187769598458	0.00538041002277904	T cell
MHCY11	11	3.84774943048436	0.0102517361111111	T cell
MIOS	50	2.9352773757971	0.00538041002277904	T cell
MIR1807	2	11.275092382002	0.0148056832427915	T cell
MKKS	32	3.10470492350177	0.0358150113722517	T cell
MLF2	22	4.05491256086863	0.00538041002277904	T cell
MLLT6	121	2.43368484463526	0.0396308724832215	T cell
MMP13	12	3.84391499773477	0.043515106853353	T cell
MMP23A	38	2.69011959170561	0.043515106853353	T cell
MON2	160	2.28609765209335	0.00538041002277904	T cell
MPHOSPH6	43	2.97420443146037	0.00538041002277904	T cell
MPND	2	7.68993795225477	0.0472571844307021	T cell
MRPL14	13	2.12313974892137	0.0148056832427915	T cell
MRPL33	22	3.12884929565903	0.0358150113722517	T cell
MRPL44	19	3.25619622036752	0.043515106853353	T cell
MRPS18A	65	2.48173339193485	0.0358150113722517	T cell
MRPS34	8	4.89535428727305	0.0277991369164378	T cell
MTA2	3	7.13057768372556	0.0191876523151909	T cell
MTDH	21	3.79096842066491	0.0235728542914172	T cell
MTMR2	216	2.00284110180867	0.00538041002277904	T cell
MUL1L	7	4.23560451672575	0.0148056832427915	T cell
MVP	19	3.55082566466704	0.0102517361111111	T cell
MYLK3	162	2.32921488744214	0.0102517361111111	T cell
MYO1F	39	2.23337646809758	0.0191876523151909	T cell
MYO5A	310	1.62766180691561	0.0235728542914172	T cell
MYO9B	70	2.89130093209786	0.0102517361111111	T cell
MYSM1	75	2.66220619110173	0.0102517361111111	T cell
NAA16	14	3.67643847501843	0.0148056832427915	T cell
NAA40	7	3.92532949557235	0.0396308724832215	T cell
NAAA	65	2.84882522505796	0.0148056832427915	T cell
NADK	73	2.66247459135329	0.0102517361111111	T cell
NAGPA	18	3.35585534794562	0.0191876523151909	T cell
NAT8B	4	4.36379093893001	0.0472571844307021	T cell
NCALD	120	2.42490488565756	0.0191876523151909	T cell
NDRG1	4	7.04042009851905	0.0277991369164378	T cell
NDUFAF5	33	2.54047293703631	0.00538041002277904	T cell
NDUFB11	4	7.34794674302285	0.00538041002277904	T cell
NEDD4L-2	131	0.421545188408693	0.00538041002277904	T cell
NEK6	216	2.47746073795141	0.0102517361111111	T cell
NEPRO	29	2.90967573971029	0.0319065997684292	T cell
NEU3	18	2.73473404558921	0.0148056832427915	T cell
NFAT5	194	2.23988800922255	0.0148056832427915	T cell
NFYC	9	4.80375992858804	0.0148056832427915	T cell
NIFK	12	5.20946665965489	0.00538041002277904	T cell
NINJ1	31	1.32589150331338	0.0396308724832215	T cell
NIP7	2	7.90090470186025	0.0358150113722517	T cell
NISCH	3	6.11889751686433	0.0191876523151909	T cell
NKAIN3	17	1.54939301589313	0.0277991369164378	T cell
NKAPL	15	3.50792957497562	0.0148056832427915	T cell
NOC3L	70	2.34306383017391	0.0358150113722517	T cell
NOL7	22	3.52027246456502	0.043515106853353	T cell
NOP56	6	4.53380251284437	0.0319065997684292	T cell
NR4A1	21	3.48713175308144	0.0102517361111111	T cell
NSUN5	13	4.66750406266125	0.00538041002277904	T cell
NUCB2	4	5.15778549224686	0.0102517361111111	T cell
NUDCD1	88	1.90599517856892	0.0319065997684292	T cell
NUDT1	8	3.95412521614312	0.00538041002277904	T cell
NUDT3	30	2.24705762800137	0.0148056832427915	T cell
NUDT7	17	3.48959630541219	0.0191876523151909	T cell
NUP54	56	2.51046944865506	0.0358150113722517	T cell
NUP93	133	1.93599385556153	0.0191876523151909	T cell
NVL	15	3.89594179687929	0.0235728542914172	T cell
ODF2L	52	2.04982655692042	0.0148056832427915	T cell
OGT	49	3.61798213118873	0.0148056832427915	T cell
OLAH	5	4.99247648859669	0.0148056832427915	T cell
OPRM1	25	2.5084028381153	0.0102517361111111	T cell
OXCT1	32	1.36514687208536	0.0235728542914172	T cell
P3H1	12	3.50782132641054	0.00538041002277904	T cell
P4HA2	86	2.19208542660002	0.0358150113722517	T cell
PARP14	58	2.64552547310303	0.00538041002277904	T cell
PCDH9	10	2.94523402579854	0.0319065997684292	T cell
PCF11	72	2.82058266560422	0.0396308724832215	T cell
PCGF5	177	2.3567727165951	0.00538041002277904	T cell
PCID2	61	2.93727542945551	0.0148056832427915	T cell
PCM1	90	2.42646803383067	0.0319065997684292	T cell
PDE4D	130	0.178887922187375	0.0358150113722517	T cell
PDP2	32	3.53644889090983	0.0148056832427915	T cell
PDZK1P1	20	2.92864128068151	0.043515106853353	T cell
PGAM5	16	3.78512046422385	0.0148056832427915	T cell
PHAF1	33	3.03430333734143	0.0148056832427915	T cell
PHF20L1	6	5.41478822892201	0.0102517361111111	T cell
PHF3	134	2.45764717136799	0.0235728542914172	T cell
PHF5A	17	3.38658960876342	0.0277991369164378	T cell
PHTF1	19	3.46909158059324	0.0102517361111111	T cell
PI4KA	8	5.27622463658182	0.00538041002277904	T cell
PIAS4	26	1.5580953190496	0.0319065997684292	T cell
PIGB	40	2.7689222124296	0.0102517361111111	T cell
PINX1	3	6.0086264886039	0.0148056832427915	T cell
PIP4P1	17	3.41620601102824	0.00538041002277904	T cell
PJA2	19	2.65583974786329	0.0148056832427915	T cell
PKLR	2	8.47528535254977	0.0396308724832215	T cell
PKN2	10	4.41084482803836	0.043515106853353	T cell
PLA2R1	68	1.63712354188749	0.0472571844307021	T cell
PLCG1	127	2.49781506680048	0.00538041002277904	T cell
PLOD2	79	1.80132940884846	0.00538041002277904	T cell
PLXNC1	247	2.24013527689825	0.0396308724832215	T cell
PMM1	16	3.12067548325437	0.0102517361111111	T cell
PMPCB	32	2.38728775292192	0.0148056832427915	T cell
PNPLA2	3	9.21613528374982	0.00538041002277904	T cell
POFUT1	14	3.13048736888924	0.0319065997684292	T cell
POLD2	15	3.38923214699762	0.0358150113722517	T cell
POLRMT	33	2.36780307747897	0.0319065997684292	T cell
POP4	5	5.27030811286721	0.0235728542914172	T cell
PPIA	6	5.01757206610442	0.0396308724832215	T cell
PPM1F	5	3.3673511825145	0.043515106853353	T cell
PPP2CB	71	2.72956980967437	0.0235728542914172	T cell
PPP4R2	82	2.3581583871191	0.0358150113722517	T cell
PPTC7	69	2.65837025015454	0.00538041002277904	T cell
PRCP	132	2.14414390782685	0.0277991369164378	T cell
PRIM2	118	1.33341154871929	0.0396308724832215	T cell
PRKD3	28	2.81008017267061	0.0191876523151909	T cell
PRPF40A	81	2.28465533675909	0.0319065997684292	T cell
PSD3	3	5.65750488303182	0.0396308724832215	T cell
PSMB5	16	3.69859511740035	0.0102517361111111	T cell
PTCH1	2	11.275092382002	0.0235728542914172	T cell
PTK2	11	3.13415577315118	0.0191876523151909	T cell
PTTG1IP2	2	8.48625732454773	0.0319065997684292	T cell
PURG	66	2.27935437418227	0.0277991369164378	T cell
PWP1	34	2.55992593240834	0.00538041002277904	T cell
PWWP2B	107	1.94401050988322	0.0102517361111111	T cell
RAB11FIP4	343	2.14121171933555	0.0148056832427915	T cell
RAB12	112	2.37684513923304	0.0235728542914172	T cell
RAB20	53	2.50762194325193	0.0191876523151909	T cell
RAB32	43	2.29125939721792	0.0148056832427915	T cell
RASSF1	14	3.36120635007177	0.0396308724832215	T cell
RASSF2	3	8.16846476705342	0.0148056832427915	T cell
RASSF3	208	2.04245159709164	0.0102517361111111	T cell
RASSF5	47	1.90261034921722	0.0396308724832215	T cell
RBL2	104	2.48448076287235	0.00538041002277904	T cell
RBM17	54	2.65385174791676	0.0277991369164378	T cell
RBM22	37	3.23327774411695	0.0191876523151909	T cell
RBMS1	488	2.2757933659276	0.00538041002277904	T cell
RCBTB1	79	1.98339851980251	0.0472571844307021	T cell
RCC1L	47	2.20804721152411	0.0102517361111111	T cell
RCHY1	15	3.42779313570541	0.043515106853353	T cell
RECQL	2	10.3632996367888	0.0148056832427915	T cell
RFWD2	470	2.09172720330894	0.0191876523151909	T cell
RFX2	151	2.08718761130692	0.0277991369164378	T cell
RFX7	69	2.161851265619	0.043515106853353	T cell
RGS19	48	2.48801017620772	0.0396308724832215	T cell
RHOA	8	6.62166654539447	0.0148056832427915	T cell
RIPK1	96	2.44323202602083	0.0102517361111111	T cell
RLF	33	2.90496377596568	0.0472571844307021	T cell
RNF103	149	2.5516583651874	0.0102517361111111	T cell
RNF216	156	2.32653187305148	0.00538041002277904	T cell
RNF34	31	3.0196247943015	0.0191876523151909	T cell
RNF7	35	2.78117206627002	0.043515106853353	T cell
RNPS1	50	3.26401266129065	0.0102517361111111	T cell
RP2	56	2.93931573416164	0.00538041002277904	T cell
RPL37A	24	3.01533401022073	0.0277991369164378	T cell
RPN1	22	3.14703758938755	0.00538041002277904	T cell
RPRD1A	116	2.47801138802122	0.00538041002277904	T cell
RPS21	22	3.61491711454946	0.0148056832427915	T cell
RPS6KA5	92	2.32050508235305	0.043515106853353	T cell
RPTOR	429	1.88854622497954	0.0358150113722517	T cell
RRAD	28	2.93678291847095	0.0102517361111111	T cell
RRAGC	15	3.13218379525286	0.00538041002277904	T cell
RRP1B	84	2.32493735543858	0.0102517361111111	T cell
RSBN1	19	2.37774962629615	0.0148056832427915	T cell
RUBCN	112	2.48359071421675	0.00538041002277904	T cell
RUFY1	67	3.09132452073829	0.00538041002277904	T cell
RUNDC1	8	4.40733061372113	0.0102517361111111	T cell
SAP18	15	3.77920011826307	0.043515106853353	T cell
SARAF	44	2.94440646561645	0.00538041002277904	T cell
SARS1	2	11.9744227983905	0.0148056832427915	T cell
SBF1	156	2.10886986861781	0.0102517361111111	T cell
SBNO2	139	2.18482038620417	0.0319065997684292	T cell
SCOC	33	2.66433304021172	0.00538041002277904	T cell
SCPEP1	23	3.08157212002845	0.0148056832427915	T cell
SCRIB	334	1.8685654274944	0.0102517361111111	T cell
SDCBP	51	2.48817553349775	0.0235728542914172	T cell
SEC22A	34	2.47729145261328	0.043515106853353	T cell
SEC61B	38	3.43120384353832	0.00538041002277904	T cell
SELENOF	67	2.21609938285485	0.0148056832427915	T cell
SEMA4D	4	8.5253845098816	0.00538041002277904	T cell
SENP6	223	2.25639592038968	0.0102517361111111	T cell
SEPT2L	47	2.91915039367705	0.0319065997684292	T cell
SESN3	198	2.53576534050206	0.00538041002277904	T cell
SF3B3	90	2.54850637840162	0.0319065997684292	T cell
SFT2D2	26	3.20641077212563	0.0319065997684292	T cell
SGPP1	53	1.51127280360167	0.0358150113722517	T cell
SH2D3C	74	2.84423471069516	0.00538041002277904	T cell
SH3BP1	20	3.40581871422815	0.0102517361111111	T cell
SH3BP2	105	2.4843488109039	0.0396308724832215	T cell
SH3BP4	18	2.1369828386609	0.00538041002277904	T cell
SHFM1	11	4.51576139855036	0.0191876523151909	T cell
SHISA5	48	3.04837724781811	0.0148056832427915	T cell
SIAH1	99	2.6576779386766	0.0235728542914172	T cell
SIK2	2	14.3500250797824	0.00538041002277904	T cell
SIKE1	2	12.6338823783515	0.00538041002277904	T cell
SKAP2	281	2.23975821729356	0.00538041002277904	T cell
SLC12A7	4	7.5866551727327	0.00538041002277904	T cell
SLC1A2	38	2.60199546173486	0.00538041002277904	T cell
SLC22A15L	13	3.73837831652496	0.043515106853353	T cell
SLC23A2	21	3.81560859136299	0.00538041002277904	T cell
SLC25A17	56	1.96226950953413	0.0358150113722517	T cell
SLC25A30	26	2.73876554718691	0.0191876523151909	T cell
SLC27A4	22	2.78418269375714	0.00538041002277904	T cell
SLC38A1	132	2.41435168541029	0.0319065997684292	T cell
SLC4A11	240	1.90157665735392	0.0277991369164378	T cell
SLC5A3	102	3.17403617174116	0.00538041002277904	T cell
SLC6A1	3	6.53940894305251	0.0277991369164378	T cell
SLC9A3R1	25	3.51574504983906	0.00538041002277904	T cell
SLX4	16	4.21885123393531	0.00538041002277904	T cell
SMAD3	76	2.40310184029889	0.0148056832427915	T cell
SMARCA2	8	5.31635174779897	0.00538041002277904	T cell
SMARCA4	23	2.49038095837079	0.00538041002277904	T cell
SMIM12	8	5.74707354858525	0.00538041002277904	T cell
SMIM14	6	4.91781299679851	0.0319065997684292	T cell
SMIM7	12	5.73113605074596	0.00538041002277904	T cell
SMNDC1	36	3.46554805782423	0.00538041002277904	T cell
SMOC2	46	0.680588131088315	0.0358150113722517	T cell
SMURF2	24	3.06188388273099	0.0472571844307021	T cell
SNTB1	175	2.29620636583702	0.00538041002277904	T cell
SNX32	78	2.46113324943355	0.0358150113722517	T cell
SP4	90	2.4474164834826	0.0319065997684292	T cell
SPRYD7	8	4.90261739134869	0.00538041002277904	T cell
SPTBN2	13	2.23128816152026	0.0358150113722517	T cell
SQLE	13	4.18959976978774	0.0235728542914172	T cell
SRGAP3	18	4.14439017781406	0.00538041002277904	T cell
SRPK1	2	9.26176487160614	0.0396308724832215	T cell
ST8SIA1	180	1.88796101689535	0.0102517361111111	T cell
STAT2	11	4.84031963988996	0.0102517361111111	T cell
STAT5A	11	2.88727241005128	0.043515106853353	T cell
STEEP1	21	3.4423729235761	0.043515106853353	T cell
STON1	50	1.65621268807528	0.0235728542914172	T cell
STRADB	32	2.46486100343701	0.0396308724832215	T cell
STRAP	25	3.51111938061578	0.0102517361111111	T cell
SUN1	135	2.51483820217803	0.00538041002277904	T cell
SUPT4H1	23	3.27473293875423	0.00538041002277904	T cell
SUPT7L	58	2.32028272243232	0.0102517361111111	T cell
SURF4	22	3.50553820700658	0.00538041002277904	T cell
SYTL1	15	2.94133116563496	0.0102517361111111	T cell
TAF1	3	5.62917071329224	0.0277991369164378	T cell
TAF3	223	2.13503238947068	0.00538041002277904	T cell
TAOK3	218	2.27223125624884	0.0102517361111111	T cell
TBC1D9B	40	2.36512166604452	0.0472571844307021	T cell
TCF7	2	8.69375180671259	0.00538041002277904	T cell
TCTN1	37	3.07878842588063	0.00538041002277904	T cell
TDG	63	3.39581438612483	0.00538041002277904	T cell
TGFB1	9	5.93429751957016	0.00538041002277904	T cell
THG1L	4	6.45353389640253	0.043515106853353	T cell
TLCD2	48	2.95225471352371	0.00538041002277904	T cell
TLK1	245	1.99361783883163	0.0277991369164378	T cell
TM9SF2	66	2.78148399745287	0.0148056832427915	T cell
TMEM144	64	2.30341409403458	0.0235728542914172	T cell
TMEM150C	16	1.78893681321419	0.0319065997684292	T cell
TMEM165	61	2.93165829774674	0.00538041002277904	T cell
TMEM18	12	3.86648246226652	0.00538041002277904	T cell
TMEM222	33	3.30168971165339	0.00538041002277904	T cell
TMEM237	29	2.40015280775465	0.0235728542914172	T cell
TMEM5	17	2.4409936540177	0.0277991369164378	T cell
TMEM64	3	5.28002700175056	0.0235728542914172	T cell
TNFAIP3	30	3.98658690885738	0.00538041002277904	T cell
TNFSF8	47	2.78112649826473	0.0472571844307021	T cell
TNKS2	103	2.37536376366595	0.0191876523151909	T cell
TPK1	28	2.07605501772583	0.0396308724832215	T cell
TPPNR1L	12	3.27026714660471	0.0102517361111111	T cell
TRAF3	226	2.37190205815206	0.0191876523151909	T cell
TRAPPC11	75	2.03694622059535	0.0191876523151909	T cell
TRAPPC12	137	2.09718178566615	0.0277991369164378	T cell
TRAPPC6A	17	1.58928547164364	0.00538041002277904	T cell
TRDMT1	125	2.61368073926878	0.00538041002277904	T cell
TRIAP1	10	4.65113892944457	0.0148056832427915	T cell
TRMT61A	31	2.27979445571228	0.00538041002277904	T cell
TSC22D2	74	2.66440630358756	0.0319065997684292	T cell
